id,name,description_sale,description_purchase,default_code,sale_ok,purchase_ok,type,procure_method,supply_method,list_price,cost_method,standard_price,categ_id/id,uom_id,uom_po_id,description,valuation,uos_id,uos_coeff,standard_price,list_price,qty_available
product.product_product_pip096,"แป๊ปกลม 5/16""x0.8x4.4 M.",,,PIP096,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_pipe,เส้น,เส้น,,Real Time (automated),กก.,0.6196,1,,
product.product_product_bnk001,หางปลาท้าย MINI 24,,หางปลาท้าย MINI 24 หนา 3.2 มม.,BNK001,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK001),กก. (BNK),,Real Time (automated),กรัม,68.9655,1,,
product.product_product_bnk002,"หางปลาท้าย 26""",,"หางปลาท้าย 26"" หนา 4 มม.",BNK002,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK002),กก. (BNK),,Real Time (automated),กรัม,116.2791,1,,
product.product_product_bnk003,ข้อรัดแฮนด์,,ข้อรัดแฮนด์ หนา 2 มม.,BNK003,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK003),กก. (BNK),,Real Time (automated),กรัม,45.4545,1,,
product.product_product_bnk004,หางปลาท้าย HARO,,หางปลาท้าย HARO หนา 3.2 มม.,BNK004,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK004),กก. (BNK),,Real Time (automated),กรัม,200,1,,
product.product_product_bnk005,หางปลาท้าย MTB,,หางปลาท้าย MTB หนา 3.2 มม.,BNK005,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK005),กก. (BNK),,Real Time (automated),กรัม,72.4638,1,,
product.product_product_bnk006,แป้นล็อคโครงอานเหล็ก,,แป้นล็อคโครงอานเหล็ก หนา 1.6 มม.,BNK006,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK006),กก. (BNK),,Real Time (automated),กรัม,15.1515,1,,
product.product_product_bnk008,แผ่นค้ำกระโหลก MINI 24,,แผ่นค้ำกระโหลก MINI 24 หนา 2.3 มม.,BNK008,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK008),กก. (BNK),,Real Time (automated),กรัม,69.4444,1,,
product.product_product_bnk009,แป้นยึดท้ายล่าง 16-26,,แป้นยึดท้ายล่าง 16-26 หนา 2.4 มม.,BNK009,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK009),กก. (BNK),,Real Time (automated),กรัม,33.3333,1,,
product.product_product_bnk010,จานโซ่ 28 T,,จานโซ่ 28 T หนา 2.3 มม.,BNK010,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK010),กก. (BNK),,Real Time (automated),กรัม,178.5714,1,,
product.product_product_bnk011,จานโซ่ 32T,,จานโซ่ 32T หนา 2.3 มม.,BNK011,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK011),กก. (BNK),,Real Time (automated),กรัม,232.5581,1,,
product.product_product_bnk012,บ่าตะเกียบ Sport 26 (บน),,บ่าตะเกียบ Sport 26 (บน) หนา 4 มม.,BNK012,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK012),กก. (BNK),,Real Time (automated),กรัม,125,1,,
product.product_product_bnk013,หางปลาท้าย MINI 20,,หางปลาท้าย MINI 20 หนา 2.8 มม.,BNK013,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK013),กก. (BNK),,Real Time (automated),กรัม,58.8235,1,,
product.product_product_bnk014,หางปลาหน้า KMT,,หางปลาหน้า KMT หนา 4 มม.,BNK014,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK014),กก. (BNK),,Real Time (automated),กรัม,27.7778,1,,
product.product_product_bnk015,หูบังโคลน,,หูบังโคลน หนา 1.2 มม.,BNK015,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK015),กก. (BNK),,Real Time (automated),กรัม,6.9444,1,,
product.product_product_bnk016,แป้นขาตั้ง MTB,,แป้นขาตั้ง MTB หนา 2.6 มม.,BNK016,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK016),กก. (BNK),,Real Time (automated),กรัม,86.2069,1,,
product.product_product_bnk019,หางปลาท้าย 12-14,,หางปลาท้าย 12-14 หนา 2.6 มม.,BNK019,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK019),กก. (BNK),,Real Time (automated),กรัม,71.4286,1,,
product.product_product_bnk021,หางปลาหน้า BIG FORK,,หางปลาหน้า BIG FORK หนา 4 มม.,BNK021,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK021),กก. (BNK),,Real Time (automated),กรัม,34.4828,1,,
product.product_product_bnk023,หางปลาหน้า MTB,,หางปลาหน้า MTB หนา 3.2 มม.,BNK023,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK023),กก. (BNK),,Real Time (automated),กรัม,25,1,,
product.product_product_bnk024,แหวน 11x17,,แหวน 11x17 หนา 1.8 มม.,BNK024,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK024),กก. (BNK),,Real Time (automated),กรัม,1.6667,1,,
product.product_product_bnk025,หางปลาหน้า HARO,,หางปลาหน้า HARO หนา 2.8 มม.,BNK025,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK025),กก. (BNK),,Real Time (automated),กรัม,48.7805,1,,
product.product_product_bnk026,แป้นยึดหุ้มโซ่ (แบล็งค์เอง),,แป้นยึดหุ้มโซ่ (แบล็งค์เอง) หนา 2.6 มม.,BNK026,FALSE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_blank,อัน (BNK026),กก. (BNK),,Real Time (automated),กรัม,18.018,1,,
product.product_product_bnk027,ข้อรัดอาน,,ข้อรัดอาน หนา 1.6 มม.,BNK027,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK027),กก. (BNK),,Real Time (automated),กรัม,47.619,1,,
product.product_product_bnk028,บ่าตะเกียบ MINI,,บ่าตะเกียบ MINI หนา 2 มม.,BNK028,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK028),กก. (BNK),,Real Time (automated),กรัม,90.9091,1,,
product.product_product_bnk029,แป้นไดนาโม,,แป้นไดนาโม หนา 2.6 มม.,BNK029,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK029),กก. (BNK),,Real Time (automated),กรัม,28.0112,1,,
product.product_product_bnk031,บ่าตะเกียบโช๊ค,,บ่าตะเกียบโช๊ค หนา 2.3 มม.,BNK031,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK031),กก. (BNK),,Real Time (automated),กรัม,149.2537,1,,
product.product_product_bnk032,แผ่นปิดคอหน้า HARO,,แผ่นปิดคอหน้า HARO หนา 1.2 มม.,BNK032,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK032),กก. (BNK),,Real Time (automated),กรัม,33.3333,1,,
product.product_product_bnk033,ข้อรัดใต้อาน MTB,,ข้อรัดใต้อาน MTB หนา 2 มม.,BNK033,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK033),กก. (BNK),,Real Time (automated),กรัม,32.2581,1,,
product.product_product_bnk035,หางปลาท้าย 26 พม่า,,หางปลาท้าย 26 พม่า หนา 4 มม.,BNK035,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK035),กก. (BNK),,Real Time (automated),กรัม,111.1111,1,,
product.product_product_bnk036,แป้นยึดท้ายบน 26,,แป้นยึดท้ายบน 26 หนา 2.2 มม.,BNK036,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK036),กก. (BNK),,Real Time (automated),กรัม,32.2581,1,,
product.product_product_bnk037,แป้นยึดท้ายบน MINI 20,,แป้นยึดท้ายบน MINI 20 หนา 2.2 มม.,BNK037,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK037),กก. (BNK),,Real Time (automated),กรัม,33.3333,1,,
product.product_product_bnk038,แป้นยึดท้ายบน MINI 24,,แป้นยึดท้ายบน MINI 24 หนา 2.6 มม.,BNK038,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK038),กก. (BNK),,Real Time (automated),กรัม,39.2157,1,,
product.product_product_bnk039,แผ่นค้ำกระโหลก MINI 16,,แผ่นค้ำกระโหลก MINI 16 หนา 2.3 มม.,BNK039,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK039),กก. (BNK),,Real Time (automated),กรัม,46.0829,1,,
product.product_product_bnk042,บ่าตะเกียบ Sport 26 (ล่าง),,บ่าตะเกียบ Sport 26 (ล่าง) หนา 4 มม.,BNK042,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK042),กก. (BNK),,Real Time (automated),กรัม,90.9091,1,,
product.product_product_bnk043,แป้นกุญแจ KMT,,แป้นกุญแจ KMT หนา 4 มม.,BNK043,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK043),กก. (BNK),,Real Time (automated),กรัม,28.9855,1,,
product.product_product_bnk044,หางปลาตะเกียบโช๊ค,,หางปลาตะเกียบโช๊ค หนา 2.5 มม.,BNK044,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK044),กก. (BNK),,Real Time (automated),กรัม,39.2157,1,,
product.product_product_bnk045,แป้นล็อคโครงอานพลาสติก,,แป้นล็อคโครงอานพลาสติก หนา 1.6 มม.,BNK045,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK045),กก. (BNK),,Real Time (automated),กรัม,20.8333,1,,
product.product_product_bnk052,หลักตะกร้า,,หลักตะกร้า หนา 2.3 มม.,BNK052,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK052),กก. (BNK),,Real Time (automated),กรัม,66.6667,1,,
product.product_product_bnk053,ตัวล็อคขาตั้ง,,ตัวล็อคขาตั้ง หนา 1.8 มม.,BNK053,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK053),กก. (BNK),,Real Time (automated),กรัม,45.4545,1,,
product.product_product_bnk054,ปลอกด้ามตะเกียบ,,ปลอกด้ามตะเกียบ หนา 1.8 มม.,BNK054,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK054),กก. (BNK),,Real Time (automated),กรัม,55.5556,1,,
product.product_product_bnk055,แบล็งค์แกนพักเท้าหลัง,,แบล็งค์แกนพักเท้าหลัง หนา 1 มม.,BNK055,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK055),กก. (BNK),,Real Time (automated),กรัม,47.619,1,,
product.product_product_bnk056,ปลอกด้ามตะเกียบSP,,ปลอกด้ามตะเกียบSP หนา 1.8 มม.,BNK056,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK056),กก. (BNK),,Real Time (automated),กรัม,38.4615,1,,
product.product_product_bnk057,หูบังโซ่กะโหลกใหญ่,,หูบังโซ่กะโหลกใหญ่ หนา 2 มม.,BNK057,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK057),กก. (BNK),,Real Time (automated),กรัม,12.8205,1,,
product.product_product_bnk059,หางปลาท้าย Fixgear,,หางปลาท้าย Fixgear หนา 3.8 มม.,BNK059,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK059),กก. (BNK),,Real Time (automated),กรัม,74.0741,1,,
product.product_product_bnk060,แบล็งค์หางปลาโครงท้าย,,แบล็งค์หางปลาโครงท้าย หนา 3.8-4.0 มม.,BNK060,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK060),กก. (BNK),,Real Time (automated),กรัม,175.4386,1,,
product.product_product_bnk061,แบล็งค์หางปลาท้าย3ล้อ,,แบล็งค์หางปลาท้าย3ล้อ หนา 3.8-4.0 มม.,BNK061,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK061),กก. (BNK),,Real Time (automated),กรัม,149.2537,1,,
product.product_product_bnk062,แบล็งค์แป้นยึดขาบังโคลน3ล้อ,,แบล็งค์แป้นยึดขาบังโคลน3ล้อ หนา 3.0-3.2 มม.,BNK062,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK062),กก. (BNK),,Real Time (automated),กรัม,76.9231,1,,
product.product_product_bnk063,แบล็งค์แป้นขาตั้งคู่ มินิ,,แบล็งค์แป้นขาตั้งคู่ มินิ หนา 2.3 มม.,BNK063,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK063),กก. (BNK),,Real Time (automated),กรัม,97.0874,1,,
product.product_product_bnk064,แบล็งค์ตัวล็อคขาตั้งคู่ มินิ,,แบล็งค์ตัวล็อคขาตั้งคู่ มินิ หนา 2 มม.,BNK064,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK064),กก. (BNK),,Real Time (automated),กรัม,60.6061,1,,
product.product_product_bnk065,"ประกับขาล้อพ่วง 20""",,"ประกับขาล้อพ่วง 20"" หนา 2.3 มม.",BNK065,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_blank,อัน (BNK065),กก. (BNK),,Real Time (automated),กรัม,29.4985,1,,
product.product_product_chm001,AC-201  (ตัวเร่ง),,,CHM001,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_chemical,กรัม,กรัม,,Real Time (automated),,,1,,
product.product_product_chm002,PH 2000  ล้างไขมัน (1 ถัง/30 กก.),,,CHM002,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_chemical,กรัม,กรัม,,Real Time (automated),,,1,,
product.product_product_chm003,PH 250A เคมีล้างคราบไขมัน(ผง) (1 กระสอบ/30 กก.),,,CHM003,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_chemical,กรัม,กรัม,,Real Time (automated),,,1,,
product.product_product_chm004,PH 260B เคมีเร่งล้างคราบไขมัน (1 ถัง/25 กก.),,,CHM004,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_chemical,กรัม,กรัม,,Real Time (automated),,,1,,
product.product_product_chm005,PH 500A เคมีเคลือบซิงค์ฟอสเฟต (1 ถัง/30 กก.),,,CHM005,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_chemical,กรัม,กรัม,,Real Time (automated),,,1,,
product.product_product_chm006,PH 500B เคมีเร่งปฎิกิริยา (1 ถัง/20 กก.),,,CHM006,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_chemical,กรัม,กรัม,,Real Time (automated),,,1,,
product.product_product_chm007,PH 500N เคมีลดกรด (1 ถัง/30 กก.),,,CHM007,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_chemical,กรัม,กรัม,,Real Time (automated),,,1,,
product.product_product_chm008,PH 50S เคมีปรับสภาพผิว (1 ถุง/2 กก.),,,CHM008,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_chemical,กรัม,กรัม,,Real Time (automated),,,1,,
product.product_product_chm009,PRIMER-G,,,CHM009,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_chemical,กรัม,กรัม,,Real Time (automated),,,1,,
product.product_product_chm010,PT-PHOS (เคลือบซิงค์),,,CHM010,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_chemical,กรัม,กรัม,,Real Time (automated),,,1,,
product.product_product_chm011,TB-CLEAN  (ล้างไขมัน),,,CHM011,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_chemical,กรัม,กรัม,,Real Time (automated),,,1,,
