sorting,id,account_id,reference,comment,date_due,date_invoice,invoice_line/sequence,invoice_line/account_id,invoice_line/name,invoice_line/product_id,invoice_line/quantity,invoice_line/price_unit,invoice_line/invoice_line_tax_id,invoice_line/uos_id,partner_id
1087,account_invoice_1008493,11310 ลูกหนี้การค้าในประเทศ,965-48236,,2013-01-05,2013-01-05,60,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",MC320R,1,4485,,คัน,"ท่าอิฐจักรยาน, ร้าน"
1088,account_invoice_1008494,11310 ลูกหนี้การค้าในประเทศ,965-48237,,2013-01-05,2013-01-05,10,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีชมพู",WAN16P,20,929,,คัน,"เจริญจักรยาน, ราชบุรี"
1089,account_invoice_1008494,11310 ลูกหนี้การค้าในประเทศ,965-48237,,2013-01-05,2013-01-05,20,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีฟ้า",WAN16SB,20,929,,คัน,"เจริญจักรยาน, ราชบุรี"
1090,account_invoice_1008494,11310 ลูกหนี้การค้าในประเทศ,965-48237,,2013-01-05,2013-01-05,30,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีแดง",WAN16R,10,929,,คัน,"เจริญจักรยาน, ราชบุรี"
1091,account_invoice_1008494,11310 ลูกหนี้การค้าในประเทศ,965-48237,,2013-01-05,2013-01-05,40,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 4000 Size M (17"") สีดำ ",OP13NV4000MK,2,11785,,คัน,"เจริญจักรยาน, ราชบุรี"
1092,account_invoice_1008494,11310 ลูกหนี้การค้าในประเทศ,965-48237,,2013-01-05,2013-01-05,50,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 4000 Size M (17"") สีขาว",OP13NV4000MW,1,11785,,คัน,"เจริญจักรยาน, ราชบุรี"
1093,account_invoice_1008494,11310 ลูกหนี้การค้าในประเทศ,965-48237,,2013-01-05,2013-01-05,60,41100 รายได้จากการขายสินค้า,"SKD จักรยาน MTB รุ่น RJC 24"" สีแดง",RJC24R,20,1087,,คัน,"เจริญจักรยาน, ราชบุรี"
1094,account_invoice_1008494,11310 ลูกหนี้การค้าในประเทศ,965-48237,,2013-01-05,2013-01-05,70,41100 รายได้จากการขายสินค้า,"SKD จักรยาน MTB รุ่น RJC 24"" สีน้ำเงิน",RJC24B,10,1087,,คัน,"เจริญจักรยาน, ราชบุรี"
1095,account_invoice_1008494,11310 ลูกหนี้การค้าในประเทศ,965-48237,,2013-01-05,2013-01-05,80,41100 รายได้จากการขายสินค้า,"SKD จักรยาน MTB รุ่น RJC 24"" สีชมพู",RJC24P,20,1087,,คัน,"เจริญจักรยาน, ราชบุรี"
1096,account_invoice_1008494,11310 ลูกหนี้การค้าในประเทศ,965-48237,,2013-01-05,2013-01-05,90,41100 รายได้จากการขายสินค้า,"SKD จักรยาน MTB รุ่น RJC 24"" สีดำ",RJC24K,20,1087,,คัน,"เจริญจักรยาน, ราชบุรี"
1097,account_invoice_1008496,11310 ลูกหนี้การค้าในประเทศ,965-48238,,2013-01-05,2013-01-05,10,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW MTB รุ่น MONSTER 20"" MY10 สีน้ำเงิน",MMS20B,2,2331,,คัน,"พลประไพร, ร้าน"
1098,account_invoice_1008497,11310 ลูกหนี้การค้าในประเทศ,965-48239,,2013-01-05,2013-01-05,10,41100 รายได้จากการขายสินค้า,"ตะเกียบ MTB 26"" คอยาว คละสี",FRK021X,50,60,,อัน,งี่ฮ้ง - สวนมะลิ
1099,account_invoice_1008497,11310 ลูกหนี้การค้าในประเทศ,965-48239,,2013-01-05,2013-01-05,20,41100 รายได้จากการขายสินค้า,ชุดแฮนด์ SPORT 26 ชุบโครเมี่ยม พร้อมคอ SPORT ชุบโครเมี่ยม,KIT_HAND_MINI_26C,50,65,,ชุด,งี่ฮ้ง - สวนมะลิ
1100,account_invoice_1008498,11310 ลูกหนี้การค้าในประเทศ,965-48240,,2013-01-05,2013-01-05,10,41100 รายได้จากการขายสินค้า,"บังโคลนลอย พลาสติก 20"" สีดำ รุ่น 39J",MGD037,100,32,,ชุด,"ศรีพาณิชย์, ร้าน"
1101,account_invoice_1008498,11310 ลูกหนี้การค้าในประเทศ,965-48240,,2013-01-05,2013-01-05,20,41100 รายได้จากการขายสินค้า,บันได 12  หัวใหญ่ ดำ,PDL003,300,18.5,,คู่,"ศรีพาณิชย์, ร้าน"
1102,account_invoice_1008498,11310 ลูกหนี้การค้าในประเทศ,965-48240,,2013-01-05,2013-01-05,30,41100 รายได้จากการขายสินค้า,บันได 12  หัวเล็ก ดำ,PDL002,100,18.5,,คู่,"ศรีพาณิชย์, ร้าน"
1103,account_invoice_1008498,11310 ลูกหนี้การค้าในประเทศ,965-48240,,2013-01-05,2013-01-05,40,41100 รายได้จากการขายสินค้า,บันได 91  หัวเล็ก ดำ,PDL008,200,20.5,,คู่,"ศรีพาณิชย์, ร้าน"
1104,account_invoice_1008498,11310 ลูกหนี้การค้าในประเทศ,965-48240,,2013-01-05,2013-01-05,50,41100 รายได้จากการขายสินค้า,"ตะเกียบ MTB 24"" [182:221] คละสี",FRK016X,100,54,,อัน,"ศรีพาณิชย์, ร้าน"
1105,account_invoice_1008498,11310 ลูกหนี้การค้าในประเทศ,965-48240,,2013-01-05,2013-01-05,60,41100 รายได้จากการขายสินค้า,คอแฮนด์ คอห่าน ด้ามเฉียง ชุบโครเมี่ยม #RJC,STM011C,100,37,,อัน,"ศรีพาณิชย์, ร้าน"
1106,account_invoice_1008498,11310 ลูกหนี้การค้าในประเทศ,965-48240,,2013-01-05,2013-01-05,70,41100 รายได้จากการขายสินค้า,บันได 94  หัวใหญ่ ดำ,PDL018,300,20,,คู่,"ศรีพาณิชย์, ร้าน"
1107,account_invoice_1008498,11310 ลูกหนี้การค้าในประเทศ,965-48240,,2013-01-05,2013-01-05,80,41100 รายได้จากการขายสินค้า,ชุดแฮนด์ SPORT 26 ชุบโครเมี่ยม พร้อมคอ SPORT ชุบโครเมี่ยม,KIT_HAND_MINI_26C,100,65,,ชุด,"ศรีพาณิชย์, ร้าน"
1108,account_invoice_1008499,11310 ลูกหนี้การค้าในประเทศ,965-48241,,2013-01-05,2013-01-05,10,41100 รายได้จากการขายสินค้า,"ตะเกียบ MTB 24"" [182:221] คละสี",FRK016X,100,56,,อัน,"สหจักรยาน, หจก.(กทม.)"
1109,account_invoice_1008499,11310 ลูกหนี้การค้าในประเทศ,965-48241,,2013-01-05,2013-01-05,20,41100 รายได้จากการขายสินค้า,คอแฮนด์ คอห่าน ด้ามเฉียง ชุบโครเมี่ยม #RJC,STM011C,300,37,,อัน,"สหจักรยาน, หจก.(กทม.)"
1110,account_invoice_1008499,11310 ลูกหนี้การค้าในประเทศ,965-48241,,2013-01-05,2013-01-05,30,41100 รายได้จากการขายสินค้า,บันได 12  หัวใหญ่ ดำ,PDL003,100,18.5,,คู่,"สหจักรยาน, หจก.(กทม.)"
1111,account_invoice_1008499,11310 ลูกหนี้การค้าในประเทศ,965-48241,,2013-01-05,2013-01-05,40,41100 รายได้จากการขายสินค้า,บันได 12  หัวเล็ก ดำ,PDL002,100,18.5,,คู่,"สหจักรยาน, หจก.(กทม.)"
1112,account_invoice_1008499,11310 ลูกหนี้การค้าในประเทศ,965-48241,,2013-01-05,2013-01-05,50,41100 รายได้จากการขายสินค้า,บันได 91  หัวใหญ่ ดำ,PDL010,500,20.5,,คู่,"สหจักรยาน, หจก.(กทม.)"
1113,account_invoice_1008499,11310 ลูกหนี้การค้าในประเทศ,965-48241,,2013-01-05,2013-01-05,60,41100 รายได้จากการขายสินค้า,บันได 92  หัวใหญ่ ดำ,PDL012,200,19.5,,คู่,"สหจักรยาน, หจก.(กทม.)"
1114,account_invoice_1008499,11310 ลูกหนี้การค้าในประเทศ,965-48241,,2013-01-05,2013-01-05,70,41100 รายได้จากการขายสินค้า,บันได 93  หัวใหญ่ ดำ,PDL016,300,20,,คู่,"สหจักรยาน, หจก.(กทม.)"
1115,account_invoice_1008499,11310 ลูกหนี้การค้าในประเทศ,965-48241,,2013-01-05,2013-01-05,80,41100 รายได้จากการขายสินค้า,บันได 94  หัวใหญ่ ดำ,PDL018,200,20,,คู่,"สหจักรยาน, หจก.(กทม.)"
1116,account_invoice_1008499,11310 ลูกหนี้การค้าในประเทศ,965-48241,,2013-01-05,2013-01-05,90,41100 รายได้จากการขายสินค้า,บันได 91  หัวเล็ก ดำ,PDL008,400,20.5,,คู่,"สหจักรยาน, หจก.(กทม.)"
1117,account_invoice_1008499,11310 ลูกหนี้การค้าในประเทศ,965-48241,,2013-01-05,2013-01-05,100,41100 รายได้จากการขายสินค้า,บันได 94  หัวเล็ก ดำ,PDL017,200,20,,คู่,"สหจักรยาน, หจก.(กทม.)"
