id,account_id,reference,comment,date_due,date_invoice,invoice_line/sequence,invoice_line/account_id,invoice_line/name,invoice_line/product_id,invoice_line/quantity,invoice_line/price_unit,invoice_line/invoice_line_tax_id,invoice_line/uos_id,partner_id
account_invoice_1009061,11310 ลูกหนี้การค้าในประเทศ,976-48792,,2013-02-02,2013-02-02,70,41100 รายได้จากการขายสินค้า,บันได 94  หัวใหญ่ ดำ,PDL018,1000,19.5,,คู่,แสงจันทร์
account_invoice_1009061,11310 ลูกหนี้การค้าในประเทศ,976-48792,,2013-02-02,2013-02-02,80,41100 รายได้จากการขายสินค้า,บันได 12  หัวใหญ่ ดำ,PDL003,300,18,,คู่,แสงจันทร์
account_invoice_1009061,11310 ลูกหนี้การค้าในประเทศ,976-48792,,2013-02-02,2013-02-02,90,41100 รายได้จากการขายสินค้า,อานโครงพลาสติก 24 ติดหลัก สีดำ,SDL034,50,31,,อัน,แสงจันทร์
account_invoice_1009061,11310 ลูกหนี้การค้าในประเทศ,976-48792,,2013-02-02,2013-02-02,100,41100 รายได้จากการขายสินค้า,"วงล้อเหล็ก 16""*10G*20H สีสะท้อน คละสี",RIM028X,105,70,,คู่,แสงจันทร์
account_invoice_1009062,11310 ลูกหนี้การค้าในประเทศ,976-48793,,2013-02-02,2013-02-02,10,41100 รายได้จากการขายสินค้า,"SKD จักรยาน MTB รุ่น RJC 20"" สีแดง",RJC20R,10,992,,คัน,วัฒน์กลการ
account_invoice_1009062,11310 ลูกหนี้การค้าในประเทศ,976-48793,,2013-02-02,2013-02-02,20,41100 รายได้จากการขายสินค้า,"SKD จักรยาน MTB รุ่น RJC 20"" สีน้ำเงิน",RJC20B,10,992,,คัน,วัฒน์กลการ
account_invoice_1009062,11310 ลูกหนี้การค้าในประเทศ,976-48793,,2013-02-02,2013-02-02,30,41100 รายได้จากการขายสินค้า,"SKD จักรยาน MTB รุ่น RJC 20"" สีชมพู",RJC20P,10,992,,คัน,วัฒน์กลการ
account_invoice_1009063,11310 ลูกหนี้การค้าในประเทศ,976-48794,,2013-02-02,2013-02-02,10,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FREESTYLE รุ่น FUSION 20"" MY11 สีดำ",MFS20K,1,2360,,คัน,ซ.สหยนต์
account_invoice_1009063,11310 ลูกหนี้การค้าในประเทศ,976-48794,,2013-02-02,2013-02-02,20,41100 รายได้จากการขายสินค้า,"ตะกร้าหน้า MTB 24"" สีดำ (เฉพาะตะกร้าและปะกับ)",BKT004B,25,50,,ชุด,ซ.สหยนต์
account_invoice_1009065,11310 ลูกหนี้การค้าในประเทศ,976-48795,,2013-02-02,2013-02-02,10,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",MC320S,1,4485,,คัน,เจริญการช่าง
account_invoice_1009065,11310 ลูกหนี้การค้าในประเทศ,976-48795,,2013-02-02,2013-02-02,20,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีฟ้า YS-7603",MMS20SB,1,2380,,คัน,เจริญการช่าง
account_invoice_1009065,11310 ลูกหนี้การค้าในประเทศ,976-48795,,2013-02-02,2013-02-02,30,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีชมพู YS-749",MMS20P,1,2380,,คัน,เจริญการช่าง
account_invoice_1009066,11310 ลูกหนี้การค้าในประเทศ,976-48796,Sales: pitoon,2013-02-02,2013-02-02,10,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW รุ่น CITY VINTAGE 24""x1 3/8 สีชมพู (YS7787)",MCV24P,18,1790,,คัน,"ซ่งซินหลี, หจก."
account_invoice_1009067,11310 ลูกหนี้การค้าในประเทศ,976-48797,,2013-02-02,2013-02-02,10,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีแดง YS-762",MMI16R,2,1886,,คัน,"สหจักรยาน, ร้าน ระยอง"
account_invoice_1009067,11310 ลูกหนี้การค้าในประเทศ,976-48797,,2013-02-02,2013-02-02,20,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีขาว YS-775",MMI16W,1,1886,,คัน,"สหจักรยาน, ร้าน ระยอง"
account_invoice_1009067,11310 ลูกหนี้การค้าในประเทศ,976-48797,,2013-02-02,2013-02-02,30,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีเงิน YS-7605",MMM16S,1,1886,,คัน,"สหจักรยาน, ร้าน ระยอง"
account_invoice_1009067,11310 ลูกหนี้การค้าในประเทศ,976-48797,,2013-02-02,2013-02-02,40,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีน้ำตาลเข้ม YS-760",MMM16N,1,1886,,คัน,"สหจักรยาน, ร้าน ระยอง"
account_invoice_1009068,11310 ลูกหนี้การค้าในประเทศ,976-48798,,2013-02-02,2013-02-02,10,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีชมพู YS-749",MMS20P,10,2380,,คัน,บูรพากลการ
account_invoice_1009068,11310 ลูกหนี้การค้าในประเทศ,976-48798,,2013-02-02,2013-02-02,20,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีแดง YS-762",MMI16R,5,1831,,คัน,บูรพากลการ
account_invoice_1009068,11310 ลูกหนี้การค้าในประเทศ,976-48798,,2013-02-02,2013-02-02,30,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีขาว YS-775",MMI16W,5,1831,,คัน,บูรพากลการ
account_invoice_1009069,11310 ลูกหนี้การค้าในประเทศ,976-48799,,2013-02-02,2013-02-02,10,41100 รายได้จากการขายสินค้า,"จักรยานเด็ก MEADOW รุ่น BEYBLADE ขนาด 16"" สีแดง/น้ำเงิน",MBB16RB,1,1500,,คัน,Walk-in Customers
account_invoice_1009070,11310 ลูกหนี้การค้าในประเทศ,976-48800,,2013-02-02,2013-02-02,10,41100 รายได้จากการขายสินค้า,บันได 93  หัวใหญ่ ดำ,PDL016,500,20,,คู่,งี่ฮ้ง - สวนมะลิ
account_invoice_1009070,11310 ลูกหนี้การค้าในประเทศ,976-48800,,2013-02-02,2013-02-02,20,41100 รายได้จากการขายสินค้า,บันได 12  หัวเล็ก ดำ,PDL002,100,18.5,,คู่,งี่ฮ้ง - สวนมะลิ
account_invoice_1009070,11310 ลูกหนี้การค้าในประเทศ,976-48800,,2013-02-02,2013-02-02,30,41100 รายได้จากการขายสินค้า,ชุดแฮนด์ SPORT 26 ชุบโครเมี่ยม พร้อมคอ SPORT ชุบโครเมี่ยม,KIT_HAND_MINI_26C,50,65,,ชุด,งี่ฮ้ง - สวนมะลิ
account_invoice_1009071,11310 ลูกหนี้การค้าในประเทศ,977-48801,,2013-02-02,2013-02-02,10,41100 รายได้จากการขายสินค้า,บันได 93  หัวใหญ่ ดำ,PDL016,300,20,,คู่,งี่ฮง - วรจักร
account_invoice_1009071,11310 ลูกหนี้การค้าในประเทศ,977-48801,,2013-02-02,2013-02-02,20,41100 รายได้จากการขายสินค้า,บันได 93  หัวเล็ก ดำ,PDL014,300,20,,คู่,งี่ฮง - วรจักร
account_invoice_1009072,11310 ลูกหนี้การค้าในประเทศ,977-48802,,2013-02-02,2013-02-02,10,41100 รายได้จากการขายสินค้า,"ชุดใหญ่ 26""SPORT  ไม่มีกุญแจคอ ลูไซด์ดำ * ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโคลน, บังโซ่นกหวีด, บังล้อ, แฮนด์ + คอ SPORT, บันได, พักเท้า, ขาตั้ง, ขาตะกร้า *",KIT_HUB_1614U,10,669,,ชุด,"โซวก้วงฮวด, หจก."
account_invoice_1009072,11310 ลูกหนี้การค้าในประเทศ,977-48802,,2013-02-02,2013-02-02,20,41100 รายได้จากการขายสินค้า,ดุมหลัง เหล็ก 28 รู ชุบซิงค์,KIT_RIM_16SP_FR,30,24,,อัน,"โซวก้วงฮวด, หจก."
account_invoice_1009072,11310 ลูกหนี้การค้าในประเทศ,977-48802,,2013-02-02,2013-02-02,30,41100 รายได้จากการขายสินค้า,ดุมหลัง เหล็ก 28 รู ชุบซิงค์,HUB021,20,24,,อัน,"โซวก้วงฮวด, หจก."
